zenodo_id	title	url	data_type	prob_eye_imaging	img_files	archives	size_mb
11412908	Human Developing Retina Atlas (Source data)	https://zenodo.org/records/11412908	data_files	0.971	0	1	12032.4
10866349	Human Developing Retina Atlas (Intermediate Data Object)	https://zenodo.org/records/10866349	data_files	0.971	0	1	37748.1
15054026	OCT images of sodium iodate induced retinal degeneration and corresponding ML models for image segmentation	https://zenodo.org/records/15054026	data_files	0.97	0	2	668.5
15393819	fundus-dataset	https://zenodo.org/records/15393819	data_files	0.97	0	2	3011.1
8391062	CarolinRi/CorneaAI: Dataset of Corneal samples	https://zenodo.org/records/8391062	data_files	0.97	0	1	0.2
17131153	snubhretina/SERVAL: v1	https://zenodo.org/records/17131153	data_files	0.97	0	1	0.4
1464026	OCTSEG	https://zenodo.org/records/1464026	data_files	0.97	0	1	5.6
12166457	Dynamic evaluation of corneal cross-linking and osmotic diffusion effects using optical coherence elastography	https://zenodo.org/records/12166457	data_files	0.968	33	0	34378.5
4630801	Project Gap Junctions MEA	https://zenodo.org/records/4630801	data_files	0.967	0	1	241.4
7555837	Macular Drusen H&E	https://zenodo.org/records/7555837	data_files	0.967	1	0	1.8
14831266	Retrospective study of Modifications in Foveal Choroidal Vessel Diameter and Thickness as Indicators for Retreatment of Polypoidal Choroidal Vasculopa	https://zenodo.org/records/14831266	data_files	0.967	18	0	10.0
14004377	cobriniklab/chevreuldata: generate doi on zenodo	https://zenodo.org/records/14004377	data_files	0.967	0	1	0.0
10211882	Mingsenli/corneal-single-cells: v1.0	https://zenodo.org/records/10211882	data_files	0.967	0	1	0.1
10674885	Diabetic Glaucoma(ORIGA,REFUGE,ACRIMA)	https://zenodo.org/records/10674885	data_files	0.966	0	3	3563.5
15775510	Visual Defect Detection dataset	https://zenodo.org/records/15775510	data_files	0.966	0	10	2810.8
6403238	Supplementary data for: Abducens nerve palsy with ipsilateral excessive eye tearing attributed to internal carotid artery sympathetic plexus schwannom	https://zenodo.org/records/6403238	data_files	0.965	1	0	3.0
7396604	sbarrington/cornea-iris-dataset: DOI identifier	https://zenodo.org/records/7396604	data_files	0.965	0	1	78.2
8148674	xfeng89/widebandOCE: wideband OCE code	https://zenodo.org/records/8148674	data_files	0.965	0	1	3.9
10369285	anears-vuno/DRAC22_MICCAI_FAI: v1.0.0	https://zenodo.org/records/10369285	data_files	0.964	0	5	6135.7
12737836	zhenzuo2/Human-Developmental-Retina-Atlas: v1.0.2	https://zenodo.org/records/12737836	data_files	0.964	0	1	1.6
6613795	Clinical Features and Genetic Findings of Autosomal Recessive Bestrophinopathy	https://zenodo.org/records/6613795	data_files	0.963	1	0	10.5
12775880	ROSE: Retinal OCT-Angiography segmentation dataset	https://zenodo.org/records/12775880	dataset_link	0.963	0	0	0.0
8297015	subhamshome/optic-disc-segmentation-drishtigs: OD Segmentation DrishtiGS 1.1.1	https://zenodo.org/records/8297015	data_files	0.963	0	1	336.8
4992944	Data from: Human retinal pigment epithelium: in vivo cell morphometry, multispectral autofluorescence, and relationship to cone mosaic	https://zenodo.org/records/4992944	data_files	0.963	0	10	80.5
57426	Involvement of the optic nerve in mutated CSF1R-induced hereditary diffuse leukoencephalopathy with axonal spheroids	https://zenodo.org/records/57426	data_files	0.962	0	1	1.9
49197	Involvement of the optic nerve in mutated CSF1R-induced hereditary diffuse leukoencephalopathy with axonal spheroids	https://zenodo.org/records/49197	data_files	0.962	4	0	1.0
4630893	Project Gap Junctions Microscope	https://zenodo.org/records/4630893	data_files	0.962	0	1	881.9
8195985	Mousamoradi/AMD-Diagnosis: ver1.0	https://zenodo.org/records/8195985	data_files	0.961	0	1	0.0
5790134	Dataset for RSOS-211108	https://zenodo.org/records/5790134	data_files	0.961	0	1	366.1
5123346	Dataset for RSOS-211108	https://zenodo.org/records/5123346	data_files	0.961	0	1	7.1
4891308	Dataset from fundus images for the study of diabetic retinopathy	https://zenodo.org/records/4891308	data_files	0.961	0	1	1453.0
7957454	Retina OCT glaucoma	https://zenodo.org/records/7957454	data_files	0.96	0	1	358.9
15924742	MR-Eye atlas: a large-scale atlas of the eye based on T1-weighted MR imaging	https://zenodo.org/records/15924742	data_files	0.96	3	1	40.6
7806898	High-resolution structural and functional retinal imaging in the awake behaving mouse	https://zenodo.org/records/7806898	data_files	0.96	0	6	13477.5
15133293	Optic nerve injury impairs intrinsic mechanisms underlying electrocial activity in a resilient retinal ganglion cell - Confocal imaging dataset	https://zenodo.org/records/15133293	data_files	0.96	0	1	19561.7
16748523	Photoreceptor loss does not recruit neutrophils despite strong microglial activation	https://zenodo.org/records/16748523	data_files	0.959	0	1	152.6
13172118	Fig. 14 in Comparative 3D microanatomy and histology of the eyes and central nervous systems in coleoid cephalopod hatchlings	https://zenodo.org/records/13172118	data_files	0.958	1	0	4.5
13629565	Figure 4	https://zenodo.org/records/13629565	data_files	0.958	12	0	13.2
14834409	Figures data for doi.org/10.1364/BOE.444567	https://zenodo.org/records/14834409	data_files	0.958	0	1	9.4
16342107	Molecular and spatial analysis of ganglion cells on retinal flatmounts identifies perivascular neurons resilient to glaucoma	https://zenodo.org/records/16342107	data_files	0.958	0	1	2648.1
13172112	Fig. 11 in Comparative 3D microanatomy and histology of the eyes and central nervous systems in coleoid cephalopod hatchlings	https://zenodo.org/records/13172112	data_files	0.957	1	0	3.1
6795162	seankwang/retina-multiome: 20220704	https://zenodo.org/records/6795162	data_files	0.957	0	1	0.0
14832488	Figures data for doi.org/10.1364/BOE.402402	https://zenodo.org/records/14832488	data_files	0.957	0	1	0.3
15690358	Synchrotron radiation-based micro computed tomography dataset - in vivo mouse brain - CA019 - Choroid plexus motion	https://zenodo.org/records/15690358	data_files	0.957	0	4	39977.8
13172120	Fig. 15 in Comparative 3D microanatomy and histology of the eyes and central nervous systems in coleoid cephalopod hatchlings	https://zenodo.org/records/13172120	data_files	0.957	1	0	3.5
5002837	Data from: Insights in the diagnosis of a retinal arteriovenous malformation	https://zenodo.org/records/5002837	data_files	0.956	78	0	521.8
15105761	OCTA-Mosaicking Dataset	https://zenodo.org/records/15105761	data_files	0.955	0	2	91.2
13135388	Fig. 4 in Impairment of retinal function in yellow perch (Perca flavescens) by Diplostomum baeri metacercariae	https://zenodo.org/records/13135388	data_files	0.953	1	0	5.6
16744782	HRF-Seg+: A Multi-Structure Annotated Fundus Image Dataset with Optic Disc, Cup, Vessels, Alpha and Beta Zones	https://zenodo.org/records/16744782	data_files	0.952	0	1	3.2
3238625	Histological validation of per-bundle water diffusion metrics within a region of fiber crossing following axonal degeneration - Synthetic data	https://zenodo.org/records/3238625	data_files	0.952	0	1	0.1
4248921	HeLa-DAPI-EdU488-mCherryH2B	https://zenodo.org/records/4248921	data_files	0.952	1	1	3.7
13172116	Fig. 13 in Comparative 3D microanatomy and histology of the eyes and central nervous systems in coleoid cephalopod hatchlings	https://zenodo.org/records/13172116	data_files	0.952	1	0	2.9
12197987	Fig. 5 in Petrosal and cranial vascular system of the early Eocene palaeoryctid mammal Eoryctes melanus from northwestern Wyoming, USA	https://zenodo.org/records/12197987	data_files	0.951	1	0	0.9
6331029	Analysis on Multimodal Imaging of 'stealth' Choroidal Neovascularization in Central Serous Chorioretinopathy	https://zenodo.org/records/6331029	data_files	0.951	0	3	118.8
10267099	Palazzo Federico II Fovea	https://zenodo.org/records/10267099	data_files	0.951	5	0	72.1
6330884	Spontaneous retinal reperfusion of capillary nonperfusion areas in diabetic retinopathy: A comparative angiographic illustration by FFA and OCTA	https://zenodo.org/records/6330884	data_files	0.951	0	1	49.0
14764553	Figure 8. Apostylonychia notophorides after protargol impregnation. A, B in Disentangling the stylonychine ciliates (Ciliophora: Hypotricha): the esta	https://zenodo.org/records/14764553	data_files	0.951	1	0	1.5
3982428	migueLib/fundus2sex: TVST Publication	https://zenodo.org/records/3982428	related_dataset	0.951	0	0	0.0
14843411	Prolactinomas: Clinical and Epidemiological Aspects - Figure 3 – MRI Image - sagittal and coronal sections in a patient with macroprolactinoma  with c	https://zenodo.org/records/14843411	data_files	0.951	1	0	0.2
13172122	Fig. 16 in Comparative 3D microanatomy and histology of the eyes and central nervous systems in coleoid cephalopod hatchlings	https://zenodo.org/records/13172122	data_files	0.951	1	0	3.9
17103009	"Minimal dataset for ""Cellular-resolution OCT reveals layer-specific retinal mosaics and ganglion cell degeneration in mouse retina in vivo"""	https://zenodo.org/records/17103009	data_files	0.951	0	1	7036.5
13345417	DICOM converted Slide Microscopy images for the TCGA-UVM collection	https://zenodo.org/records/13345417	dataset_link	0.95	0	0	0.1
6842368	HuLab-Code/RSE: Longitudinal In Vivo Ca2+ Imaging Reveals Dynamic Activity Changes of Diseased Retinal Ganglion Cells at Single-Cell Level	https://zenodo.org/records/6842368	data_files	0.95	0	1	0.0
13257	Replication Data for: OPTICAL COHERENCE TOMOGRAPHY IDENTIFIES LOWER LABIAL SALIVARY GLAND SURFACE DENSITY IN CYSTIC FIBROSIS	https://zenodo.org/records/13257	data_files	0.949	0	2	3518.9
13620850	Fig. 8 in The endocranium of the theropod dinosaur Ceratosaurus studied with computed tomography	https://zenodo.org/records/13620850	data_files	0.949	1	0	1.3
13620852	Fig. 9. A in The endocranium of the theropod dinosaur Ceratosaurus studied with computed tomography	https://zenodo.org/records/13620852	data_files	0.948	1	0	0.6
7777286	Human Retina OMAP-12	https://zenodo.org/records/7777286	data_files	0.947	1	0	453.9
12653920	FIGURE 25 in A reappraisal of the cranial and mandibular osteology of the spinosaurid Irritator challengeri (Dinosauria: Theropoda)	https://zenodo.org/records/12653920	data_files	0.947	1	0	11.1
4310119	Longitudinal changes in the retinal microstructures of eyes with chiasmal compression	https://zenodo.org/records/4310119	data_files	0.947	1	0	1.3
7253949	Interpretable Gender Classification from Retinal Fundus Images Using BagNets	https://zenodo.org/records/7253949	data_files	0.947	0	0	35.3
10082674	ComplexEye - a multi lens array microscope for High-Throughput embedded immune cell migration analysis	https://zenodo.org/records/10082674	data_files	0.946	0	21	178141.8
6476639	UTHealth - Fundus and Synthetic OCT-A Dataset (UT-FSOCTA)	https://zenodo.org/records/6476639	data_files	0.945	0	1	1098.1
10110266	Fig. 12 in The Braincase In Paleozoic Symmoriiform And Cladoselachian Sharks	https://zenodo.org/records/10110266	data_files	0.945	1	0	0.1
241664	FIGURE 5 in Re-description of Craspodema reflectans (Nematoda, Cyatholaimidae) using confocal laser scanning microscopy	https://zenodo.org/records/241664	data_files	0.944	1	0	2.6
8255589	liulx37/Deep-Fundus: release v1	https://zenodo.org/records/8255589	data_files	0.944	0	1	129.1
14844471	qtOCT: quantitative transmission optical coherence tomography - dataset	https://zenodo.org/records/14844471	data_files	0.944	3	1	29744.1
8009107	A Fundus Image Dataset for Domain Generalization in Joint Segmentation of Optic Disc and Optic Cup	https://zenodo.org/records/8009107	data_files	0.943	0	1	587.0
3635402	Measurement of Absolute Retinal Blood Flow Using a Laser Doppler Velocimeter Combined with Adaptive Optics	https://zenodo.org/records/3635402	data_files	0.943	0	1	1342.8
11227307	Confocal and micro-CT data of Foveapeltis rutai	https://zenodo.org/records/11227307	data_files	0.941	0	4	4118.5
17408396	The human fovea is relatively horizontally elongated in infantile nystagmus	https://zenodo.org/records/17408396	data_files	0.941	48	0	48.0
3944663	Multi-scale optical coherence tomography imaging and visualization of Vermeer's Girl with a Pearl Earring	https://zenodo.org/records/3944663	data_files	0.94	13	1	6521.7
5349944	Fig. 25 in Cranial Anatomy Of Kryptobaatar Dashzevegi (Mammalia, Multituberculata), And Its Bearing On The Evolution Of Mammalian Characters	https://zenodo.org/records/5349944	data_files	0.94	1	0	0.8
14506311	"Dataset published in the article ""The Effects of the Coating and Aging of Biodegradable Polylactic Acid Membranes on In Vitro Primary Human Retinal Pi"	https://zenodo.org/records/14506311	data_files	0.938	5	0	3.5
14764537	Figure 4. Apostylonychia baugilensis after protargol impregnation. A, B in Disentangling the stylonychine ciliates (Ciliophora: Hypotricha): the estab	https://zenodo.org/records/14764537	data_files	0.938	1	0	1.9
10035093	JustRAIGS challenge training data set	https://zenodo.org/records/10035093	data_files	0.938	0	6	51675.0
11096799	Evolution of retinal degeneration and prediction of disease activity in relapsing and progressive multiple sclerosis	https://zenodo.org/records/11096799	data_files	0.937	0	1	0.1
15830961	Cryo-electron microscopy images of thin, vitreous biological samples with gold fiducial markers	https://zenodo.org/records/15830961	data_files	0.937	0	1	296.0
12801538	benrthomson/EMCN: Non-endothelial expression of Endomucin in the mouse and human choroid	https://zenodo.org/records/12801538	data_files	0.937	0	1	28.4
7922159	Figure 5 in X-ray microcomputed and synchrotron tomographic analysis of the basicranial axis of emydopoid dicynodonts: implications for fossoriality a	https://zenodo.org/records/7922159	data_files	0.937	1	0	1.3
6784358	Diabetic Macular Edema VQA Dataset	https://zenodo.org/records/6784358	data_files	0.937	0	1	35.0
3554935	"Datsets for Publication ""In-Vitro MPI-Guided IVOCT Catheter Tracking in Real Time for Motion Artifact Compensation"""	https://zenodo.org/records/3554935	data_files	0.935	0	3	33435.9
14751254	Operative videos:  QEVO - assisted anatomical inspection of adjacent perforators in microsurgical clipping – technical note	https://zenodo.org/records/14751254	data_files	0.935	0	1	270.7
10333144	08 102 20 SD MR	https://zenodo.org/records/10333144	data_files	0.935	5	0	23.1
13620846	Fig. 6 in The endocranium of the theropod dinosaur Ceratosaurus studied with computed tomography	https://zenodo.org/records/13620846	data_files	0.934	1	0	0.4
7891956	Thaumastocephalus Poggi, Nonveiller, Colla, Pavicevic & Rada 2001	https://zenodo.org/records/7891956	related_dataset	0.934	0	0	0.0
17127265	CornOrb: A Multimodal Dataset of Orbscan Corneal Topography and Clinical Annotations for Keratoconus Detection	https://zenodo.org/records/17127265	data_files	0.933	0	1	648.7
4994030	Data from: Human foveal cone photoreceptor topography and its dependence on eye length	https://zenodo.org/records/4994030	data_files	0.933	0	1	31.7
14014720	Human Retina Cell Atlas reference model	https://zenodo.org/records/14014720	dataset_link	0.931	0	0	19922.7
7613973	Face detection dataset perturbed using Gimp's foggify filterwith turbulence=4.0 and opacity 100.	https://zenodo.org/records/7613973	data_files	0.931	0	1	227.9
4950918	Data from: Analysis of potential ischemic effect of intravitreal bevacizumab on unaffected retina in treatment-naïve macular edema due to branch retin	https://zenodo.org/records/4950918	data_files	0.931	0	3	58.6
4688505	FIG. 3 in Skull and brain anatomy of Late Carboniferous Sibyrhynchidae (Chondrichthyes, Iniopterygia) from Kansas and Oklahoma (USA)	https://zenodo.org/records/4688505	data_files	0.931	1	0	0.3
7036288	mobernabeu/PlexusMorphometricsBarbacena2022: Release with publication	https://zenodo.org/records/7036288	data_files	0.931	0	1	0.0
241666	FIGURE 7 in Re-description of Craspodema reflectans (Nematoda, Cyatholaimidae) using confocal laser scanning microscopy	https://zenodo.org/records/241666	data_files	0.93	1	0	2.0
13625812	Multicenter normative data for mesopic microperimetry	https://zenodo.org/records/13625812	data_files	0.93	0	1	47.9
7922165	Figure 7 in X-ray microcomputed and synchrotron tomographic analysis of the basicranial axis of emydopoid dicynodonts: implications for fossoriality a	https://zenodo.org/records/7922165	data_files	0.93	1	0	1.8
4970545	Data from: Quantitative analysis of fundus-image sequences reveals phase of spontaneous venous pulsations	https://zenodo.org/records/4970545	data_files	0.93	0	1	113.1
7988827	DAPI stained Gonatus onyx retina	https://zenodo.org/records/7988827	data_files	0.929	1	0	7.3
8172205	Hand-eye Camera dataset	https://zenodo.org/records/8172205	data_files	0.929	0	1	24296.8
17187000	Retinal S-cone specific anatomical and physiological data in the thirteen-lined ground squirrel	https://zenodo.org/records/17187000	data_files	0.929	0	4	29681.1
13126130	Fig. 332 in Generic Revision Of The Dioptinae (Lepidoptera: Noctuoidea: Notodontidae) Part 2: Josiini	https://zenodo.org/records/13126130	data_files	0.929	1	0	2.4
13883485	Ocular Toxoplasmosis Fundus Images Dataset	https://zenodo.org/records/13883485	data_files	0.928	0	1	260.0
12197979	Fig. 1 in Petrosal and cranial vascular system of the early Eocene palaeoryctid mammal Eoryctes melanus from northwestern Wyoming, USA	https://zenodo.org/records/12197979	data_files	0.924	1	0	0.7
14796168	NIH-NEI/oct-image-segmentation-models: v0.8.2	https://zenodo.org/records/14796168	data_files	0.924	0	1	0.1
11198498	Strain distribution and gradient refractive index calculation from optical coherence tomography BM-scans of the in vivo crystalline lens.	https://zenodo.org/records/11198498	data_files	0.923	0	1	0.0
12703870	Datasets relating to characterisation of Jumping Spider Rhodopsin-1 after reconstitution with retinal and retinal analogues	https://zenodo.org/records/12703870	data_files	0.922	1	0	1.1
15705573	Synchrotron nanoprobe X-ray fluorescence elemental maps of adult mouse retina.	https://zenodo.org/records/15705573	data_files	0.919	0	1	11.9
7929829	Physiological significance of the heterogeneous distribution of zeaxanthin and lutein in the retina of the human eye	https://zenodo.org/records/7929829	data_files	0.919	0	7	10873.0
6425084	Scanning dynamic light scattering optical coherence tomography for measurement of high omnidirectional flow velocities	https://zenodo.org/records/6425084	data_files	0.918	0	4	34506.4
5745834	Rotterdam EyePACS AIROGS train set - Part 2/2	https://zenodo.org/records/5745834	dataset_link	0.913	0	0	0.0
7837229	OMMT-Fibre: textile fibres acquired using OptoMechanical Modulation Tomography (OMMT)	https://zenodo.org/records/7837229	data_files	0.913	0	1	921.1
10817674	Tethered optoacoustic and optical coherence tomography capsule endoscopy for label-free assessment of Barrett's esophageal neoplasia - datasets and co	https://zenodo.org/records/10817674	data_files	0.913	0	1	581.4
10625432	High-confidence and high-throughput quantification of synapse engulfment by oligodendrocyte precursor cells	https://zenodo.org/records/10625432	data_files	0.912	0	4	9111.4
17736039	Test sample for deconvolution benchmarking	https://zenodo.org/records/17736039	data_files	0.91	2	0	19.6
8287928	RVD: A Handheld Device-Based Fundus Video Dataset for Retinal Vessel Segmentation	https://zenodo.org/records/8287928	data_files	0.909	0	11	24847.1
